,Unnamed: 0,author,category,date_published,description,dislikes,duration,keywords,length,likes,rating,subscribers,thumb,title,url,username,videoid,viewcount,subscriberCount
1915,1915,corbinator12,Entertainment,2007-01-28 03:48:29,"I completed the 7-10 split conversion in wii bowling,  Its the second time I have tried and I got it... please comment and/or rate",18.0,00:00:32,"['seven', 'ten', '7-10', 'split', 'wii', 'bowling', 'sports', 'nintendo', 'wiibowling']",32,212.0,4.68695640564,101,http://i.ytimg.com/vi/FugD_CIjrDY/default.jpg,wii sports wii bowling 7-10 split conversion perfect,https://www.youtube.com/watch?v=FugD_CIjrDY,corbinator12,FugD_CIjrDY,178255,41
1916,1916,Asher PTA secretary,Sports,2008-01-15 18:52:07,"Doug Kent vs Norm Duke, part 2",0.0,00:03:15,"['bowling', 'pba']",195,3.0,5.0,101,http://i.ytimg.com/vi/GufdOXKgkcs/default.jpg,02 Cambridge Credit Match 3 Kent vs Duke Part 2,https://www.youtube.com/watch?v=GufdOXKgkcs,BowlingDiseased,GufdOXKgkcs,3359,450
1917,1917,djrickysmith,People & Blogs,2009-02-09 09:14:21,2009 Denny's Dick Weber Open - Part 05,1.0,00:09:26,"['2009', ""Denny's"", 'Dick', 'Weber', 'Open', 'Part', '05', 'PBA', 'Bowling']",566,25.0,4.84615373611,101,http://i.ytimg.com/vi/Jw6iTFM_DFI/default.jpg,2009 Denny's Dick Weber Open - Part 05,https://www.youtube.com/watch?v=Jw6iTFM_DFI,djrickysmith,Jw6iTFM_DFI,21619,2007
1918,1918,BarneysBowlarama,Entertainment,2009-06-08 21:40:12,The Phoenix Open 1993 Amletto Monacelli vs Parker Bohn III HQ,0.0,00:07:02,"['The', 'Phoenix', 'Open', '1993', 'Amletto', 'Monacelli', 'vs', 'Parker', 'Bohn', 'III', 'HQ']",422,12.0,5.0,101,http://i.ytimg.com/vi/L2VnFRjPQ4g/default.jpg,1993 Amletto Monacelli vs Parker Bohn III HQ Part  2,https://www.youtube.com/watch?v=L2VnFRjPQ4g,BarneysBowlarama,L2VnFRjPQ4g,7399,3393
1919,1919,eddieleung22,Entertainment,2007-03-17 12:52:29,Wii Sport Bowling 91pin全中秘技,4.0,00:02:18,"['Wii', 'Sport', 'Bowling']",138,2.0,2.33333325386,101,http://i.ytimg.com/vi/OcFsGEHZlmM/default.jpg,Wii Sport Bowling 91pin全中秘技 by eddieleung22,https://www.youtube.com/watch?v=OcFsGEHZlmM,eddieleung22,OcFsGEHZlmM,15010,1
1920,1920,RandyF,Sports,2009-10-05 03:09:22, ,1.0,00:00:38,"['Bowling', 'Spare']",38,23.0,4.83333349228,101,http://i.ytimg.com/vi/S3_PiCRNRkM/default.jpg,Pinsetter Spare,https://www.youtube.com/watch?v=S3_PiCRNRkM,RandyF,S3_PiCRNRkM,20399,23
1921,1921,raisincom,Sports,2009-08-12 03:47:46,"CBC杯　第30回全日本ミックスダブルスオープンボウリング星ヶ丘ボウル
30th Anniversary ALL JAPAN MIXED DOUBLES OPEN BOWLING
決勝 第3回戦
姫路 麗プロ & 和田秀和プロ ペア (準決勝順位 20位)　VS 大石奈緒選手 & 藤井信人選手 ペア(準決勝順位 14位)
藤井信人選手とハイタッチ　ベストアマ(アマ1位)
北国のニューヒロイン
Nao Ohishi
Pリーガー Pリーグ PLeague P★League
ボーリング
財団法人 全日本ボウリング協会全日本ナショナルチームメンバー
JAPAN BOWLING CONGRESS",1.0,00:00:18,['MOV01027'],18,5.0,4.33333349228,101,http://i.ytimg.com/vi/hval8_60hoo/default.jpg,大石奈緒選手☆ストライク ミックスダブルス ボウリング 決勝 第3回戦,https://www.youtube.com/watch?v=hval8_60hoo,raisincom,hval8_60hoo,9912,148
1922,1922,BowlingTarrow,Sports,2010-10-11 07:02:03,吉川朋絵プロが2010第2回フィランスロピー・女子プロボウリングトーナメントで公式戦初優勝した際のストライク集＆優勝シーンです。吉川プロ、優勝おめでとうございます！,1.0,00:06:24,"['吉川朋絵', 'Tomoe', 'Yoshikawa', 'ボウリング', 'プロボウラー', '女子プロ', '投球フォーム', 'スイング', 'スウィング', 'フィランスロピー', 'HANDA', 'CUP', '品川プリンスホテルボウリングセンター']",384,15.0,4.75,101,http://i.ytimg.com/vi/Am7bGaVxNc8/default.jpg,吉川朋絵プロ公式戦初優勝おめでとう！,https://www.youtube.com/watch?v=Am7bGaVxNc8,BowlingTarrow,Am7bGaVxNc8,19635,314
1923,1923,TEAMDEEPINSIDE39,Sports,2012-07-07 01:25:21,"JFEカップ2012千葉女子オープンボウリングトーナメント 
千葉リバーレーンで投げる金城愛乃選手を撮影してみた。Japanese Professional Bowler,Aino Kinjo",0.0,00:00:14,"['JFEカップ2012千葉女子オープンボウリングトーナメント', 'ローダウン', 'ボウリング', 'bowling', 'JPBA', 'Pリーグ', 'P-Leage', '金城愛乃']",14,0.0,0.0,101,http://i.ytimg.com/vi/KNXuJHsJYj4/default.jpg,JFE千葉女子オープン2012.06.30..Aino Kinjo,https://www.youtube.com/watch?v=KNXuJHsJYj4,TEAMDEEPINSIDE39,KNXuJHsJYj4,2512,818
1924,1924,dondondon1122,Sports,2010-07-06 16:08:28,私の投げている、ナムコ・ワンダーボウルに来られる常連さんのフォームを撮ってみました。,0.0,00:00:15,"['家族でボウリング', 'FZ38', 'ナムコ', 'ワンダーボウル', '熊本', '常連']",15,0.0,0.0,101,http://i.ytimg.com/vi/SFSqn-89x1s/default.jpg,家族でボウリング　常連さん編　Fさん・その6　10/07/06,https://www.youtube.com/watch?v=SFSqn-89x1s,dondondon1122,SFSqn-89x1s,1243,354
1925,1925,yoshikazu5525,Sports,2010-10-11 12:40:43,2010年10月11日　宮様チャリティー予選会,1.0,00:08:01,"['ボウリング', '投球フォーム', 'Bowling', '宮様チャリティー予選会', 'ハタボウリングセンター', '新人戦予選', 'ＢＯＷＬＩＮＧ', 'Ｆｏａｍ', 'ＦｏａｍＣｈｅｃｋ', '立川', 'スターレーン', '左利き', 'lefty', 'BOWLING', '2010ジャパンカップ選抜予選編集', 'EXILIM', 'EX-FH20', 'スーパースロー', 'SuperSlow', 'motion', 'Japan']",481,0.0,1.0,101,http://i.ytimg.com/vi/Wa_r16AmVK0/default.jpg,2010年10月11日　宮様チャリティー予選会ハタボウリングセンター３G＋３G,https://www.youtube.com/watch?v=Wa_r16AmVK0,yoshikazu5525,Wa_r16AmVK0,1549,104
1926,1926,walterraywilliams,Sports,2008-10-24 06:24:38,2006 PBA World Championship_Semifinal1 Angelo vs Weber 1 of 3,0.0,00:09:56,"['2006', 'PBA', 'World', 'Championship', 'Angelo', 'Weber']",596,13.0,5.0,101,http://i.ytimg.com/vi/pQ4DMsZSU1s/default.jpg,2006 PBA World Championship_Semifinal1 Angelo vs Weber 1,https://www.youtube.com/watch?v=pQ4DMsZSU1s,walterraywilliams,pQ4DMsZSU1s,2867,381
1927,1927,irishpogi,Sports,2011-06-20 16:06:42,"The date was January 6th, 2002.  Parker Bohn III was the wild card contestant and had beaten Dennis Horan Jr and Mike Devaney in order to get to the championship match.  Patrick Healey Jr defeated Patrick Allen in semifinal match 1 in order to get to the championship match.  Find out which bowler wins the title, Parker or Patrick?",0.0,00:14:17,"['PBA', 'bowling', 'sports', 'Parker-Bohn-III', 'Patrick-Healey-Jr', 'Washington']",857,16.0,5.0,101,http://i.ytimg.com/vi/EK2PonRW7SY/default.jpg,2002 PBA Earl Anthony Memorial Classic: Championship Match: Parker Bohn III vs Patrick Healey Jr.,https://www.youtube.com/watch?v=EK2PonRW7SY,irishpogi,EK2PonRW7SY,11521,6835
1928,1928,dondondon1122,Sports,2009-10-18 14:04:20,吉田真由美プロ　ピンに嫌われ、苦戦してました。　ゲームを離れても、ゲーム中も、笑顔を絶やさず、とても素敵な人でした。,0.0,00:00:15,"['ボウリング', 'プロチャレ', '吉田真由美', 'FZ38', '家族でボウリング', 'パスカカップ', 'Bowling', 'Ｐ★ＬＥＡＧＵＥ']",15,1.0,5.0,101,http://i.ytimg.com/vi/f-scQYpL3Os/default.jpg,家族でボウリング　観戦編　吉田真由美プロ　パスカカップ　09/10/18-2,https://www.youtube.com/watch?v=f-scQYpL3Os,dondondon1122,f-scQYpL3Os,2464,354
1929,1929,dondondon1122,Sports,2009-11-17 14:25:59,初のプロチャレ参加はボロボロでした。同レーンには秋吉夕紀プロが投げられました。可愛かったですよ。,1.0,00:00:14,"['家族でボウリング', '秋吉夕紀', 'スポルト', '熊本', 'プロチャレ', 'DHC', 'フォーム', 'FZ38', 'Bowling', 'ボウリング']",14,11.0,4.66666650772,101,http://i.ytimg.com/vi/mJK6W6Yqng0/default.jpg,家族でボウリング　プロチャレ編　秋吉夕紀プロ　スポルト熊本　09/11/17,https://www.youtube.com/watch?v=mJK6W6Yqng0,dondondon1122,mJK6W6Yqng0,38687,354
1930,1930,BowlShop300,Sports,2010-06-11 17:55:19,"José Marin em uma performance fantástica quebra o Pot300 com uma bela partida perfeita.



Shot - Canon T2i",0.0,00:01:30,"['Bowling', 'Strike', 'World cup', 'Boliche', 'messenger', 'storm', 'brunswick', 'usbc', 'pba', 'notap', 'perfect game', 'Canon', 'T2i', 'Friend', 'Taça', 'Copa do Mundo', 'Tommy Jones', 'Robert Smith', 'Osku Pallermo', 'Jason Belmonte', 'Walter Ray', 'Sean Rash', 'Mike Fagan', 'Bill', 'PBA', 'UEFA', 'ebonite', 'hammer', 'BEC', 'AMF', 'EUA', '550d', 'Canon 7d', 'Nikon', '50mm', '55mm', 'BRasil', 'BRazil', 'Google', 'Iphone', '3gs', '3g', '4g']",90,0.0,0.0,101,http://i.ytimg.com/vi/ta7JqpoH978/default.jpg,V Torneio Notap - José Marin 300,https://www.youtube.com/watch?v=ta7JqpoH978,BowlShop300,ta7JqpoH978,282,28
1931,1931,Zach Berg,Education,2011-12-13 01:05:57,Prototype Pin Setter which sets nine pins.  Prototyped for a 1/3 scale bowling alley project. 4th semster project of electro-mechanical at CVTC.,0.0,00:00:21,"['YouTube editor', 'CVTC', 'bowling', 'pin', 'setter', 'Electro', 'mechanical']",21,11.0,5.0,101,http://i.ytimg.com/vi/wEXS0NfS-9M/default.jpg,Prototype Pin Setter,https://www.youtube.com/watch?v=wEXS0NfS-9M,iceberg945,wEXS0NfS-9M,5521,17
1932,1932,mrbowling300,Sports,2012-09-10 13:31:04,"Please be sure to stop by http://forums.mrbowling300.com to discuss this and other great bowling topics!

$135,000 PBA NATIONAL CHAMPIONSHIP
Imperial Lanes, Toledo, Ohio, Mar 1-7, 1981
Holy Toledo! Anthony Again

Having already won the PBA National Championship a record three times (1973, 1974 and 1975), Earl Anthony added another to his collection by outlasting Ernie Schlegel, 242-237, in a tense, spirited championship match in the $135,000 PBA National Championship in Toledo, Ohio.

Anthony could not claim victory until Schlegel, shooting last and needing a strike to win, left a 2-pin on a shot light to the headpin.

Anthony had kept the door open for Schlegel by leaving the 1-3-6-10 spare combination in the 10th frame which he converted. Still, as he sat down to watch his destiny being decided by his opponent, Anthony prepared for what could have been another in a long series of second place finishes.

""It isn't often you can sit on the bench and win,"" said Anthony after the nerve-racking triumph.

""I really wanted to win this bad because it gives me four National Championships and it's going to be hard for anyone to top that,"" he added, savoring the prestige of a major tournament win as well as the $21,000 first prize.

It was also Anthony's third win in his last four tournaments on the Winter Tour and he had finished third in the event he didn't win.

Anthony took control of the 56-game qualifying and match play event after the fourth round and went on to build a 285-pin cushion over Dick Weber, the 51-year-old bowling legend and hero of a generation past. Weber had out-maneuvered Schlegel for the second-seeded position with Schlegel getting third, followed by two-time PBA National Champion Dave Davis, in fourth, and Gary Dickinson, runner-up in the 1980 National, in fifth.

It was a veteran and much revered finals cast with three having already been elected to the PBA Hall of Fame (Anthony, Weber and Davis) and the other two debating about who was the youngest (both 37, Schlegel was 15 days younger than Dickinson).

Despite a foul midway through the opening match, Davis edged Dickinson, 204-203. Then Schlegel stepped in to crush Davis, 245-171, and eliminate Weber, 236-204, to move into position to win the first major title of his career.

As nearly 2,000 people watched first-hand at Imperial Lanes in the enthusiastic bowling city of Toledo, Anthony and Schlegel stood even after five frames. Anthony pulled ahead with strikes in the seventh, eighth and ninth frames which proved to be enough to win the 22nd annual National Championship of the Professional Bowlers Association.

TELEVISED FINALS

Pos.  Name, City/State Total Amount

1  Earl Anthony, Dublin, Calif. 242 (1 game) $21,000
2  Ernie Schlegel, Vancouver, U.S.A. 718 (3 games) 11,000
3  Dick Weber, St. Louis 204 (1 game) 6,000
4  Dave Davis, Tinton Falls, N.J. 375 (2 games) 5,000
5  Gary Dickinson, Burleson, Texas 203 (1 game) 4,500

PLAYOFF RESULTS - Davis defeated Dickinson, 204-203; Schlegel defeated Davis, 245-171; Schlegel defeated Weber, 236-204; and in the championship match, Anthony defeated Schlegel, 242-237.",7.0,01:26:41,"['pba', 'bowling', 'mrbowling300', 'national', 'davis', 'dickinson', 'schlegel', 'weber', 'anthony']",5201,74.0,4.6543211937,101,http://i.ytimg.com/vi/wXnTnYmvBVs/default.jpg,1981 PBA National Championship,https://www.youtube.com/watch?v=wXnTnYmvBVs,mrbowling300,wXnTnYmvBVs,29944,3169
1933,1933,BowlShop300,Sports,2010-05-27 17:07:28,"Ricardo Filgueiras em busca da partida perfeita, mas...",0.0,00:01:59,"['Bowling', 'Strike', 'World cup', 'Boliche', 'messenger', 'storm', 'brunswick', 'usbc', 'pba', 'notap', 'perfect game', 'Canon', 'T2i', 'Friend', 'Taça', 'Copa do Mundo', 'Tommy Jones', 'Robert Smith', 'Osku Pallermo', 'Jason Belmonte', 'Walter Ray', 'Sean Rash', 'Mike Fagan', 'Bill', 'PBA', 'UEFA', 'ebonite', 'hammer', 'BEC', 'AMF', 'EUA', '550d', 'Canon 7d', 'Nikon', '50mm', '55mm', 'BRasil', 'BRazil', 'Google', 'Iphone', '3gs', '3g', '4g']",119,1.0,5.0,101,http://i.ytimg.com/vi/PajoLQq9FiI/default.jpg,V Torneio Notap - Ricardo Filgueiras 288,https://www.youtube.com/watch?v=PajoLQq9FiI,BowlShop300,PajoLQq9FiI,467,28
1934,1934,irishpogi,Sports,2008-11-07 07:21:21,"The date was March 3rd, 2002.  The PBA staged its final event for the 2001-2002 season, the PBA World Championship.  The tournament was staged at Southwyck Lanes in Toledo, Ohio. The winner of the tournament took home a record first place prize of $120,000. Here's part 2 of the first semifinal match.  Brian Voss vs Lonnie Walizcek.",0.0,00:08:09,"['PBA', 'bowling', 'sports', 'Brian-Voss', 'Lonnie-Walizcek', 'Toledo']",489,7.0,5.0,101,http://i.ytimg.com/vi/ydFmiXKYbD8/default.jpg,2002 PBA World Championship: Semi 1: Brian Voss vs Lonnie Walizcek part 2,https://www.youtube.com/watch?v=ydFmiXKYbD8,irishpogi,ydFmiXKYbD8,4602,6835
1935,1935,Wolfman12395,Sports,2008-01-24 06:25:26,"Here is part 1 between Mike Scroggins and Tommy Delutz Jr.

And honestly, I think the crowd is now brainwashed since they yell ""HAMBONE"" before every 4th strike in a row now. X_X",0.0,00:10:05,"['2008', 'dick', 'weber', 'open', 'mike', 'scroggins', 'tommy', 'delutz', 'bowling', 'strike', 'spare', 'split']",605,17.0,5.0,101,http://i.ytimg.com/vi/FjY8Lp3u9ls/default.jpg,2008 Dick Weber Open - Scroggins vs. Delutz Jr. (1),https://www.youtube.com/watch?v=FjY8Lp3u9ls,Wolfman12395,FjY8Lp3u9ls,12017,33928
1936,1936,SundaysR4Bowling,Sports,2010-11-30 16:32:38, ,0.0,00:12:21,"['PBA', 'Week', '01', 'Part', '07', 'TEST']",741,6.0,5.0,101,http://i.ytimg.com/vi/GS_mQIV_ET4/default.jpg,PBA Week 01   Part 07   TEST,https://www.youtube.com/watch?v=GS_mQIV_ET4,SundaysR4Bowling,GS_mQIV_ET4,2455,11990
1937,1937,ボウリング 投げ方のコツを動画で！新世界ボウリング.com,Sports,2013-04-28 03:21:49,"★無料の動画ボウリングレッスン講座→http://glocalshare-37.info/cs2r/lp2/　
★総合サイト→ http://glocalshare-37.info/cs2r/blogg/

このボウリング動画チャンネルは『旧来のボウリング概念』をぶっ壊し【新世界なボウリング】を知って頂く活動を、健全な事業として行っている二人の挑戦物語です。

巷に広がる、ボーリングなのかボウリングなのか？まだボウリングの魅力に気づいていない方々から、ボウリングのコツや投げ方、カーブやフック、ローダウン投法などの情報を真剣にネット上で探している方まで、

このボウリングチャンネルを通じて様々なニーズに応えようと、ボウリング動画の公開や、リアルなセンターでのボウリングレッスンなどを行っています！！

そして更には、ボウリング動画を見て楽しんでいる方だけでなく、オンライン上でのボウリングレッスンとして、【無料メール動画レッスン】も現在配信しています。(^-^)

まずは、下記の公式サイトでこの新世界ボウリング.com の実態を知らべて見て欲しいと思います！！

それでは、また別の動画でお会いしましょう♪


【公式HPサイト】 http://shinsekaibowling.glocalshare-37.info/　

【佐藤の毎日ブログ】 http://glocalshare-37.info/cs2r/blogg/

【Facebookページ】 https://www.facebook.com/shinsekaibowling",2.0,00:07:33,"['ボウリングチャンネル', 'ボウリングコツ', 'ボウリングローダウン', 'ボウリング上達', 'ローダウン練習', 'スカイトモ', 'pリーグ', 'PBA', '新世界ボウリング', 'ボウリング投げ方', 'ボーリング投げ方', 'ボウリングカーブ', 'ボウリング 安定', 'SKY-TOMO', '新垣', '智秀']",453,39.0,4.80487823486,101,http://i.ytimg.com/vi/qVJwSCjSunE/default.jpg,ボールを投げ始める前にしている事【佐藤流のアプローチチェックと練習投球】 新世界基本,https://www.youtube.com/watch?v=qVJwSCjSunE,shinsekaibowling,qVJwSCjSunE,17531,11321
1938,1938,bowlingvideos4all,Sports,2013-01-13 21:02:10,,3.0,00:14:55,[],895,24.0,4.55555534363,101,http://i.ytimg.com/vi/qc_bypWP9qQ/default.jpg,2013 WSOB PBA World Championship Match 3 HD,https://www.youtube.com/watch?v=qc_bypWP9qQ,bowlingvideos4all,qc_bypWP9qQ,20130,27554
1939,1939,kyuukakusyougaisya07,Sports,2010-06-05 15:22:20,"アバターがパーフェクトゲーム目ざして挑戦します。
応援よろしく、９フレで途切れて失敗　ト・ホ・ホ
＜嗅覚障害者№7＞",0.0,00:07:35,"['nintendo', '任天堂', 'ニンテンドウ', 'avatar', 'Game', 'Wii', 'Sports', 'Bowling', 'WiiSports', 'James', 'Francis', 'Cameron', 'アバター', 'ゲーム', 'スポーツ', 'ボーリング', 'ウイースポーツ', 'ジェームズ・キャメロン']",455,3.0,5.0,101,http://i.ytimg.com/vi/w7He0ikFgrs/default.jpg,アバターのパーフェクトボウリングー２,https://www.youtube.com/watch?v=w7He0ikFgrs,kyuukakusyougaisya07,w7He0ikFgrs,1766,116
1940,1940,JimmiGelee,Sports,2011-01-10 01:58:17,Endlich habe ich es geschafft ^^,0.0,00:03:18,['09012011118'],198,1.0,5.0,101,http://i.ytimg.com/vi/10PzPoe0pWA/default.jpg,Wii Bowling Perfektes Spiel,https://www.youtube.com/watch?v=10PzPoe0pWA,JimmiGelee,10PzPoe0pWA,1236,2
